4.290247e-01	2.430298e-01	0.000000e+00
3.753752e-02	1.064043e+00	0.000000e+00
4.416206e-03	1.240832e+00	0.000000e+00
8.326791e-01	-3.914876e-01	0.000000e+00
8.427238e-01	-5.088492e-01	0.000000e+00
2.144644e-01	7.174653e-01	0.000000e+00
2.376696e-01	5.409063e-01	0.000000e+00
1.263548e-04	1.296985e+00	0.000000e+00
8.323491e-01	-3.200701e-01	0.000000e+00
1.961843e-01	8.066184e-01	0.000000e+00
2.192640e-01	6.594413e-01	0.000000e+00
5.196580e-02	9.391383e-01	0.000000e+00
6.399939e-01	-1.893738e-01	0.000000e+00
4.114909e-01	4.461862e-01	0.000000e+00
4.184653e-01	3.708229e-01	0.000000e+00
1.823088e-01	9.046061e-01	0.000000e+00
9.807504e-03	1.129642e+00	0.000000e+00
4.867588e-03	1.190702e+00	0.000000e+00
8.353115e-01	-4.490860e-01	0.000000e+00
2.188302e-01	6.772296e-01	0.000000e+00
4.468513e-01	1.115027e-01	0.000000e+00
7.565338e-02	9.303054e-01	0.000000e+00
2.671587e-02	1.103169e+00	0.000000e+00
6.434434e-01	-2.620551e-01	0.000000e+00
8.451096e-01	-5.264520e-01	0.000000e+00
2.258912e-01	6.368326e-01	0.000000e+00
6.774725e-02	9.366464e-01	0.000000e+00
4.893969e-02	9.933024e-01	0.000000e+00
4.914427e-02	9.774088e-01	0.000000e+00
6.414965e-01	-1.967925e-01	0.000000e+00
4.503538e-01	7.491160e-02	0.000000e+00
4.215614e-01	3.230504e-01	0.000000e+00
6.373364e-01	-1.640037e-01	0.000000e+00
8.524221e-01	-5.786006e-01	0.000000e+00
4.255240e-01	2.740937e-01	0.000000e+00
4.437084e-06	1.317327e+00	0.000000e+00
2.147266e-01	6.833603e-01	0.000000e+00
1.733477e-09	1.392393e+00	0.000000e+00
6.346023e-01	-1.598215e-01	0.000000e+00
4.140720e-01	4.027624e-01	0.000000e+00
6.323839e-01	-1.165188e-01	0.000000e+00
2.341274e-01	5.526256e-01	0.000000e+00
2.320934e-01	5.932569e-01	0.000000e+00
8.456606e-01	-5.271290e-01	0.000000e+00
8.257061e-01	-2.903526e-01	0.000000e+00
2.414511e-01	5.392765e-01	0.000000e+00
1.955253e-01	8.974979e-01	0.000000e+00
4.342235e-01	1.873652e-01	0.000000e+00
8.341505e-01	-4.274436e-01	0.000000e+00
6.294756e-01	-1.062589e-01	0.000000e+00
1.155720e-03	1.253143e+00	0.000000e+00
2.059733e-01	7.700166e-01	0.000000e+00
2.833926e-02	1.099656e+00	0.000000e+00
6.272045e-01	-4.165848e-02	0.000000e+00
4.206667e-01	3.392283e-01	0.000000e+00
6.396811e-01	-1.786624e-01	0.000000e+00
4.140720e-01	4.027624e-01	0.000000e+00
6.131469e-03	1.184564e+00	0.000000e+00
8.434788e-01	-5.183763e-01	0.000000e+00
2.276790e-01	6.244430e-01	0.000000e+00
6.256238e-01	2.346761e-02	0.000000e+00
8.361013e-01	-5.043979e-01	0.000000e+00
2.419132e-01	5.030920e-01	0.000000e+00
6.277127e-01	-5.615398e-02	0.000000e+00
8.340388e-01	-4.257009e-01	0.000000e+00
8.329550e-01	-4.048811e-01	0.000000e+00
2.136039e-01	7.208000e-01	0.000000e+00
6.267481e-01	4.088799e-03	0.000000e+00
8.246259e-01	-2.831076e-01	0.000000e+00
8.487407e-01	-5.547031e-01	0.000000e+00
2.275767e-01	6.269640e-01	0.000000e+00
8.340388e-01	-4.031151e-01	0.000000e+00
6.346023e-01	-1.206612e-01	0.000000e+00
6.323839e-01	-9.790055e-02	0.000000e+00
6.277127e-01	-4.662251e-02	0.000000e+00
2.419132e-01	5.084428e-01	0.000000e+00
2.180134e-01	7.011024e-01	0.000000e+00
1.867544e-01	9.077672e-01	0.000000e+00
4.567958e-01	7.788227e-02	0.000000e+00
2.320934e-01	5.959579e-01	0.000000e+00
2.361664e-01	5.756095e-01	0.000000e+00
1.733477e-09	1.395111e+00	0.000000e+00
2.275767e-01	6.321036e-01	0.000000e+00
6.434434e-01	-2.316448e-01	0.000000e+00
8.246259e-01	-2.721396e-01	0.000000e+00
2.144644e-01	7.331790e-01	0.000000e+00
8.334329e-01	-3.870203e-01	0.000000e+00
6.256238e-01	3.752592e-02	0.000000e+00
6.272045e-01	-9.776022e-03	0.000000e+00
2.275767e-01	6.321036e-01	0.000000e+00
8.487407e-01	-5.473338e-01	0.000000e+00
6.267481e-01	1.433912e-02	0.000000e+00
8.385364e-01	-4.493775e-01	0.000000e+00
8.423121e-01	-4.694331e-01	0.000000e+00
8.426916e-01	-4.706789e-01	0.000000e+00
8.427238e-01	-4.988567e-01	0.000000e+00
6.131469e-03	1.185218e+00	0.000000e+00
2.833926e-02	1.101367e+00	0.000000e+00
2.059733e-01	7.733341e-01	0.000000e+00
1.955253e-01	9.046412e-01	0.000000e+00
8.257061e-01	-2.879615e-01	0.000000e+00
4.419671e-01	1.941758e-01	0.000000e+00
8.465424e-01	-5.232455e-01	0.000000e+00
6.373364e-01	-1.529991e-01	0.000000e+00
2.147266e-01	7.013611e-01	0.000000e+00
2.147266e-01	7.013611e-01	0.000000e+00
4.214826e-01	3.839432e-01	0.000000e+00
1.155720e-03	1.265423e+00	0.000000e+00
4.342235e-01	1.954777e-01	0.000000e+00
4.215614e-01	3.441234e-01	0.000000e+00
4.255240e-01	3.188740e-01	0.000000e+00
8.524221e-01	-5.570960e-01	0.000000e+00
4.220766e-01	3.362039e-01	0.000000e+00
4.503538e-01	8.915163e-02	0.000000e+00
6.414965e-01	-1.955452e-01	0.000000e+00
6.090581e-02	9.866891e-01	0.000000e+00
4.893969e-02	9.936616e-01	0.000000e+00
7.565338e-02	9.430066e-01	0.000000e+00
2.272983e-01	6.444509e-01	0.000000e+00
6.531591e-01	-2.588624e-01	0.000000e+00
6.531591e-01	-2.588624e-01	0.000000e+00
2.707103e-02	1.103833e+00	0.000000e+00
4.476952e-01	1.173826e-01	0.000000e+00
2.214124e-01	6.829308e-01	0.000000e+00
8.353115e-01	-4.350579e-01	0.000000e+00
4.890649e-03	1.228623e+00	0.000000e+00
5.662966e-03	1.211476e+00	0.000000e+00
2.241097e-02	1.133607e+00	0.000000e+00
1.445527e-02	1.169107e+00	0.000000e+00
1.519113e-02	1.160227e+00	0.000000e+00
1.785377e-02	1.134017e+00	0.000000e+00
1.823088e-01	9.271953e-01	0.000000e+00
4.204753e-01	3.884358e-01	0.000000e+00
4.184653e-01	4.001434e-01	0.000000e+00
4.114909e-01	4.500994e-01	0.000000e+00
6.421442e-02	9.685719e-01	0.000000e+00
1.988139e-01	8.275619e-01	0.000000e+00
1.961843e-01	8.286606e-01	0.000000e+00
1.263548e-04	1.311990e+00	0.000000e+00
2.376696e-01	5.455622e-01	0.000000e+00
8.433378e-01	-5.071481e-01	0.000000e+00
8.326791e-01	-3.530431e-01	0.000000e+00
3.916069e-02	1.080022e+00	0.000000e+00
4.723750e-02	1.078605e+00	0.000000e+00
4.294143e-01	2.605556e-01	0.000000e+00
1.733477e-09	1.401106e+00	0.000000e+00
8.524221e-01	-5.381422e-01	0.000000e+00
8.246259e-01	-2.616341e-01	0.000000e+00
4.567958e-01	8.339478e-02	0.000000e+00
6.531591e-01	-2.554091e-01	0.000000e+00
6.256238e-01	4.581849e-02	0.000000e+00
4.114909e-01	4.804533e-01	0.000000e+00
2.481333e-01	5.146982e-01	0.000000e+00
1.823088e-01	9.280671e-01	0.000000e+00
8.239430e-02	9.476727e-01	0.000000e+00
2.376696e-01	5.461080e-01	0.000000e+00
1.961843e-01	8.357893e-01	0.000000e+00
4.294143e-01	2.644457e-01	0.000000e+00
2.275767e-01	6.323680e-01	0.000000e+00
3.658645e-04	1.335585e+00	0.000000e+00
8.326791e-01	-3.351803e-01	0.000000e+00
4.893969e-02	1.035078e+00	0.000000e+00
4.503538e-01	1.164008e-01	0.000000e+00
4.255240e-01	3.222118e-01	0.000000e+00
6.279224e-01	-4.232115e-02	0.000000e+00
6.131469e-03	1.186202e+00	0.000000e+00
2.144644e-01	7.480244e-01	0.000000e+00
4.890649e-03	1.253022e+00	0.000000e+00
6.490341e-02	9.970423e-01	0.000000e+00
6.414965e-01	-1.928725e-01	0.000000e+00
1.955253e-01	9.075644e-01	0.000000e+00
6.373364e-01	-1.475901e-01	0.000000e+00
1.155720e-03	1.272247e+00	0.000000e+00
4.494169e-01	1.786351e-01	0.000000e+00
4.184653e-01	4.239378e-01	0.000000e+00
7.565338e-02	9.534839e-01	0.000000e+00
6.434434e-01	-2.291594e-01	0.000000e+00
6.329814e-01	-9.389773e-02	0.000000e+00
8.427238e-01	-4.986021e-01	0.000000e+00
1.519113e-02	1.173960e+00	0.000000e+00
4.215614e-01	3.577710e-01	0.000000e+00
4.342235e-01	1.998916e-01	0.000000e+00
3.183391e-02	1.125155e+00	0.000000e+00
6.297790e-02	1.020188e+00	0.000000e+00
6.278263e-01	3.636747e-03	0.000000e+00
2.147266e-01	7.034880e-01	0.000000e+00
2.059733e-01	7.872126e-01	0.000000e+00
4.204753e-01	3.907662e-01	0.000000e+00
8.340388e-01	-3.887830e-01	0.000000e+00
8.361013e-01	-4.322552e-01	0.000000e+00
2.411776e-02	1.145844e+00	0.000000e+00
3.916069e-02	1.083674e+00	0.000000e+00
3.916069e-02	1.083674e+00	0.000000e+00
6.372545e-01	-1.089788e-01	0.000000e+00
2.272983e-01	6.601668e-01	0.000000e+00
8.487407e-01	-5.372049e-01	0.000000e+00
8.423121e-01	-4.686282e-01	0.000000e+00
2.062355e-01	7.852341e-01	0.000000e+00
8.334329e-01	-3.680206e-01	0.000000e+00
2.419132e-01	5.170572e-01	0.000000e+00
